,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
2276, by the applicant's representative Siev, by the applicant's representative Kristin,,11203,259
2277, by the respondent Staughton, by the respondent Darlene,,1122,1734
2278, by the applicant Jeremy, by the applicant Mitchell,,11753,14526
2279, by the applicant's representative Teresa, by the applicant's representative Patrick,,34405,9925
2280, by the respondent Adoud, by the respondent Meagan,,2778,7329
2281, the expert Wingerter, the expert Priscilla,,353,5049
2282, by the applicant Wassermann, by the applicant Vickie,,77,494
2283, was represented by Hansen, was represented by Tara,,27667,37723
2284, by the applicant's representative Bilen, by the applicant's representative Lorraine,,268,23440
2285, a court designated by Guerra, a court designated by Kayla,,430,5031
2286, by the applicant Geoffrey, by the applicant Jeremy,,42803,11753
2287, case and advocate Hass, case and advocate Lauren,,20300,25672
2288, by the respondent Stabell, by the respondent Desiree,,695,68
2289, case and advocate Alican, case and advocate Jeffery,,272,1924
2290, case and advocate Macias, case and advocate Deanna,,4448,7697
2291, was represented by Oerder, was represented by Yesenia,,1082,544
2292, was represented by Bertan, was represented by Bethany,,272,1092
2293, a court designated by Abrahamson, a court designated by Desiree,,1559,68
2294, by the applicant's representative Vuitton, by the applicant's representative Sabrina,,47304,22267
2295, the expert SK, the expert Luis,,14277,20894
2296, case and advocate Paterson, case and advocate Tanya,,882,34183
2297, a court designated by Rudi, a court designated by Rhonda,,72,13533
2298, by the respondent Pawlik, by the respondent Shelly,,46965,12810
2299, case and advocate Petersen, case and advocate Ann,,48604,5506
2300, case and advocate applicant, case and advocate Jesse,,16919,18033
2301, case and advocate Hannes, case and advocate Jodi,,274,23130
2302, a court designated by Filiz, a court designated by Candace,,528,558
2303, by the respondent Danuta, by the respondent Marcia,,29822,544
2304, the expert Sue, the expert Michael,,26089,3899
2305, by the respondent Delahaye, by the respondent Kaitlin,,48822,2815
2306, a court designated by Panek, a court designated by Tracey,,988,25415
2307, case and advocate Reisse, case and advocate Tanya,,20782,34183
2308, by the applicant Figiel, by the applicant Jasmine,,8207,3810
2309, case and advocate Catherine, case and advocate Kelly,,22578,9077
2310, case and advocate Willi, case and advocate Gabrielle,,72,293
2311, the expert Schmid, the expert Kayla,,13602,5031
2312, by the applicant Anke, by the applicant Brianna,,365,7697
2313, was represented by Kristina, was represented by Jacqueline,,1437,4470
2314, was represented by Schmidt, was represented by Laura,,24740,16753
2315, a court designated by Cork, a court designated by Michael,,25567,3899
2316, by the applicant Ewa, by the applicant Melinda,,10247,22261
2317, by the applicant Curtis, by the applicant Anthony,,25157,9953
2318, case and advocate Mangan, case and advocate Briana,,272,2271
2319, a court designated by Enhorn, a court designated by Belinda,,1211,22261
2320, the expert Otto, the expert Todd,,30755,14377
2321, by the respondent Kezer, by the respondent Rhonda,,9107,13533
2322, was represented by Shearer, was represented by Gabrielle,,11258,293
2323, by the applicant Hagmann, by the applicant Tanya,,9038,34183
2324, was represented by Jip, was represented by Brianna,,541,7697
2325, case and advocate Vasileva, case and advocate Yolanda,,6862,5282
2326, was represented by Juan, was represented by Tiffany,,16852,40928
2327, by the applicant Hasan, by the applicant Susan,,49482,14919
2328, by the respondent Kartal, by the respondent Jeffery,,282,1924
2329, a court designated by Kita, a court designated by Krystal,,5350,7757
2330, by the applicant's representative Cyrson, by the applicant's representative Marissa,,1559,13808
2331, case and advocate Downes, case and advocate Ariana,,274,2271
2332, the expert Auld, the expert Terri,,32926,380
2333, was represented by Hamit, was represented by Tanya,,270,34183
2334, the expert Zeynep, the expert Alejandra,,538,15918
2335, a court designated by Dirk, a court designated by Joel,,42761,18623
2336, by the respondent Spicer, by the respondent David,,26242,3271
2337, by the applicant's representative Webb, by the applicant's representative Tyler,,25130,14886
2338, a court designated by Stefania, a court designated by Kayla,,5411,5031
2339, by the applicant Inal, by the applicant Jacqueline,,282,4470
2340, was represented by Yazdani, was represented by Darlene,,3216,1734
2341, by the respondent December, by the respondent Patricia,,3426,30223
2342, the expert Kin, the expert Brandon,,16645,14328
2343, a court designated by Frans, a court designated by Annette,,504,48115
2344, a court designated by Campos, a court designated by Breanna,,418,7697
2345, by the respondent Overloop, by the respondent Debra,,26268,430
2346, the expert Economic, the expert Ashley,,11279,20899
2347, a court designated by Bidder, a court designated by Jacqueline,,1082,4470
2348, a court designated by Horwich, a court designated by Jeffery,,11451,1924
2349, case and advocate Delbourgo, case and advocate Cheyenne,,2188,29727
2350, case and advocate Er, case and advocate Mary,,5256,5335
2351, a court designated by Vallance, a court designated by Colleen,,590,20042
2352, case and advocate Şirin, case and advocate Alyssa,,47388,64
2353, a court designated by Thór, a court designated by Gwendolyn,,81,34742
2354, case and advocate Hapeshi, case and advocate Gwendolyn,,72,34742
2355, a court designated by Ceylan, a court designated by Caitlin,,18554,2815
2356, was represented by Hanna, was represented by Amy,,43766,14235
2357, by the respondent Jones, by the respondent Paul,,5437,3362
2358, by the applicant Bosbach, by the applicant Michaela,,19496,64
2359, case and advocate McCartney, case and advocate Laura,,44677,16753
2360, was represented by VI, was represented by Jennifer,,13889,16348
2361, the expert Clarke, the expert Hannah,,19635,26013
2362, a court designated by Montes, a court designated by Brandy,,274,10757
2363, the expert Tekalp, the expert Gwendolyn,,79,34742
2364, by the applicant Horsham, by the applicant Yolanda,,2763,5282
2365, case and advocate Cem, case and advocate Jodi,,368,23130
2366, a court designated by Graupner, a court designated by Yvonne,,1008,710
2367, a court designated by Berger, a court designated by Dale,,33337,20412
2368, case and advocate Sinan, case and advocate Briana,,272,2271
2369, a court designated by Egbert, a court designated by Renee,,4835,1453
2370, by the applicant's representative Farrell, by the applicant's representative Shannon,,37568,28108
2371, by the applicant Wiarda, by the applicant Phyllis,,64,271
2372, a court designated by Kurłowicz, a court designated by Kaitlyn,,47982,6213
2373, by the applicant's representative Çatal, by the applicant's representative Yolanda,,10254,5282
2374, by the applicant's representative Tanbay, by the applicant's representative Brittney,,24406,1681
2375, by the applicant Dijk, by the applicant Terri,,45961,380
2376, by the respondent Carey, by the respondent Steven,,31612,8239
2377, by the respondent Jyrinki, by the respondent Tabitha,,38799,64
2378, by the applicant's representative Höjer, by the applicant's representative Katelyn,,44009,77
2379, was represented by Slynn, was represented by Zachary,,12935,560
2380, by the respondent Ümit, by the respondent Ariana,,2781,2271
2381, case and advocate Milovan, case and advocate Renee,,22590,1453
2382, by the respondent akcay, by the respondent Jocelyn,,323,6213
2383, by the applicant's representative Riera, by the applicant's representative Johnathan,,41976,6696
2384, the expert Ben, the expert Carlos,,3932,17409
2385, a court designated by Semra, a court designated by Debra,,430,430
2386, a court designated by du, a court designated by Joshua,,7043,20700
2387, by the respondent Sykes, by the respondent Kristine,,5209,500
2388, the expert Mühl, the expert Kristin,,18519,259
2389, the expert Antoni, the expert Meghan,,72,6064
2390, by the respondent Tuncer, by the respondent Zachary,,2189,560
2391, a court designated by Wille, a court designated by Kari,,293,2743
2392, the expert Laimer, the expert Abigail,,263,603
2393, case and advocate Building, case and advocate David,,11819,3271
2394, by the applicant Yasser, by the applicant Zachary,,24929,560
2395, by the applicant Colm, by the applicant Rhonda,,76,13533
2396, was represented by Mazurek, was represented by Abigail,,74,603
2397, the expert Nurse, the expert Crystal,,42724,12969
2398, was represented by Seki, was represented by Kristin,,72,259
2399, the expert Uçak, the expert Darryl,,461,75
2400, the expert Levin, the expert Tyler,,32325,14886
2401, the expert Manuel, the expert Megan,,25995,27616
2402, a court designated by Rifat, a court designated by Abigail,,265,603
2403, by the applicant Hoffmann, by the applicant Tonya,,9038,64
2404, by the applicant Abel, by the applicant Emily,,42474,17608
2405, case and advocate Majesty, case and advocate Crystal,,25788,12969
2406, case and advocate Servet, case and advocate Eduardo,,16809,13109
2407, by the applicant Prischl, by the applicant Darryl,,75,75
2408, by the respondent Dupeux, by the respondent Priscilla,,2821,5049
2409, by the applicant's representative Buldu, by the applicant's representative Alyssa,,84,64
2410, the expert Amble, the expert Stacey,,903,25415
2411, was represented by Anthony, was represented by Amanda,,9953,23040
2412, case and advocate Antun, case and advocate Stacey,,403,25415
2413, by the applicant's representative Abdulaziz, by the applicant's representative Gabriella,,528,12627
2414, case and advocate Gavriel, case and advocate Alyssa,,11719,64
2415, was represented by Bering, was represented by Stacey,,1586,25415
2416, by the respondent Corell, by the respondent Bridget,,297,17484
2417, case and advocate Saleh, case and advocate Brandi,,71,72
2418, by the respondent Samuel, by the respondent Elizabeth,,17100,10674
2419, a court designated by András, a court designated by Alyssa,,40138,64
2420, by the applicant Gustaf, by the applicant Jeffery,,1878,1924
2421, by the applicant's representative Erdoğan, by the applicant's representative Andres,,48030,411
2422, was represented by Deniz, was represented by Jeffery,,528,1924
2423, the expert Dost, the expert Krista,,455,64
2424, the expert Levits, the expert Bridget,,896,17484
2425, by the respondent Loizides, by the respondent Adrienne,,1460,710
2426, by the applicant Moriarty, by the applicant Hayley,,25494,1636
2427, by the applicant Arthur, by the applicant Patrick,,13514,9925
2428, a court designated by Becerik, a court designated by Jermaine,,1134,5718
2429, the expert Araz, the expert Robyn,,3247,2047
2430, by the applicant Leroy, by the applicant Meghan,,726,6064
2431, case and advocate Tuma, case and advocate Erika,,7487,28716
2432, a court designated by Díaz, a court designated by Kaitlyn,,1031,6213
2433, by the applicant Crowther, by the applicant Debra,,490,430
2434, by the applicant's representative Genevois, by the applicant's representative Alyssa,,10924,64
2435, case and advocate Goc, case and advocate Krista,,420,64
2436, was represented by Thomas, was represented by Lisa,,5658,15378
2437, was represented by Findlay, was represented by Brittney,,10724,1681
2438, by the applicant's representative Welch, by the applicant's representative Patricia,,41524,30223
2439, case and advocate Schiemann, case and advocate Katelyn,,1236,77
2440, a court designated by Haug, a court designated by Mallory,,7493,652
2441, a court designated by Lechner, a court designated by Tammie,,1008,494
2442, by the applicant's representative Siess, by the applicant's representative Kristin,,408,259
2443, by the respondent Mayor, by the respondent Michelle,,10106,16738
2444, a court designated by Lord, a court designated by Frank,,4453,5278
2445, was represented by Folke, was represented by Kayla,,365,5031
2446, the expert Okonek, the expert Stacie,,74,494
2447, was represented by Havers, was represented by Kristina,,690,1437
2448, case and advocate Lipowicz, case and advocate Zachary,,47982,560
2449, by the applicant Karykowski, by the applicant Darryl,,26216,75
2450, by the applicant's representative Copland, by the applicant's representative Kristin,,1044,259
2451, a court designated by Morrison, a court designated by Matthew,,24454,9308
2452, by the applicant's representative Baghli, by the applicant's representative Stacie,,4528,494
2453, by the respondent Hager, by the respondent Kari,,3536,2743
2454, the expert Badem, the expert Jacqueline,,368,4470
2455, was represented by Birsen, was represented by Johnathan,,6248,6696
2456, the expert Betteley, the expert Priscilla,,1636,5049
2457, was represented by Mr, was represented by Michele,,1770,38872
2458, by the applicant's representative Meersch, by the applicant's representative Adriana,,354,2271
2459, by the applicant's representative Hilde, by the applicant's representative Sherri,,44725,380
2460, the expert daughter, the expert Lisa,,4957,15378
2461, a court designated by Fabrice, a court designated by Sherry,,20970,563
2462, was represented by Ribeiro, was represented by Kaitlyn,,7058,6213
2463, case and advocate Stüben, case and advocate Alejandra,,11722,15918
2464, by the respondent Henderson, by the respondent Susan,,22016,14919
2465, by the respondent Whitfield, by the respondent Yvette,,3245,33573
2466, a court designated by Interest, a court designated by Emily,,12033,17608
2467, the expert Tanju, the expert Isabella,,14396,43653
2468, case and advocate Bravo, case and advocate Douglas,,38990,15796
2469, by the applicant's representative Bek, by the applicant's representative Kristina,,988,1437
2470, a court designated by MB, a court designated by Robert,,10771,5199
2471, was represented by Herberg, was represented by Jacqueline,,3900,4470
2472, was represented by Nielsen, was represented by Lauren,,31154,25672
2473, the expert Selb, the expert Monique,,65,2350
2474, was represented by Phelps, was represented by James,,40587,3700
2475, by the respondent Herbert, by the respondent Javier,,28648,44492
2476, by the respondent Jesús, by the respondent Abigail,,82,603
2477, the expert Helga, the expert Deanna,,4908,7697
2478, was represented by Storme, was represented by Brittney,,68,1681
2479, by the applicant Furman, by the applicant Joanne,,805,21952
2480, by the applicant Sarı, by the applicant Kayla,,30102,5031
2481, by the respondent Andrej, by the respondent Evelyn,,73,6213
2482, the expert and, the expert Shaun,,290,35188
2483, by the applicant's representative Ortmair, by the applicant's representative Rebekah,,958,993
2484, was represented by Ekheim, was represented by Vicki,,9096,72
2485, was represented by Kranz, was represented by Alyssa,,89,64
2486, the expert Koester, the expert Gwendolyn,,353,34742
2487, a court designated by Schweickhardt, a court designated by Abigail,,28375,603
2488, the expert Leszek, the expert Shelly,,43130,12810
2489, was represented by Edward, was represented by Benjamin,,10443,14533
2490, by the applicant Fèvre, by the applicant Jocelyn,,43933,6213
2491, a court designated by Elçi, a court designated by Gwendolyn,,72,34742
2492, case and advocate Reusch, case and advocate Yolanda,,354,5282
2493, was represented by Carter, was represented by Christopher,,10831,12803
2494, by the applicant's representative Kurdi, by the applicant's representative Jacqueline,,72,4470
2495, the expert Augusto, the expert Kayla,,78,5031
2496, by the respondent Orr, by the respondent Gabrielle,,81,293
2497, by the respondent Amler, by the respondent Colton,,1754,1122
2498, the expert Coolican, the expert Eileen,,7490,42236
2499, the expert Dillon, the expert Sarah,,40057,10490
2500, a court designated by Reichelt, a court designated by Alyssa,,2528,64
2501, the expert İsa, the expert Alyssa,,11400,64
2502, was represented by Osak, was represented by Kayla,,461,5031
2503, by the applicant Karner, by the applicant Briana,,1008,2271
2504, by the applicant's representative Andres, by the applicant's representative Stacey,,411,25415
2505, by the applicant's representative Leonel, by the applicant's representative Mallory,,417,652
2506, a court designated by Marta, a court designated by Candice,,64,501
2507, by the respondent Ozan, by the respondent Jeffery,,15201,1924
2508, was represented by Erk, was represented by Bianca,,74,6888
2509, the expert Okur, the expert Sherry,,333,563
2510, by the applicant Fieldsend, by the applicant Kristy,,21280,88
2511, a court designated by Abbas, a court designated by James,,28354,3700
2512, by the applicant's representative Ihsan, by the applicant's representative Alejandra,,272,15918
2513, by the applicant Hanbayat, by the applicant Tammie,,265,494
2514, by the respondent Elli, by the respondent Jacqueline,,72,4470
2515, by the applicant's representative Prosecutions, by the applicant's representative Phyllis,,3508,271
2516, by the respondent Simcock, by the respondent Renee,,21517,1453
2517, a court designated by Erkol, a court designated by Reginald,,349,67
2518, by the applicant's representative Bahçeli, by the applicant's representative Abigail,,43733,603
2519, was represented by Baumann, was represented by Brianna,,40062,7697
2520, by the applicant's representative Luczak, by the applicant's representative Mikayla,,461,5031
2521, by the applicant's representative Bosch, by the applicant's representative Shari,,354,2743
2522, was represented by Lister, was represented by Stacey,,1694,25415
2523, was represented by Sefa, was represented by Alyssa,,64,64
2524, by the respondent Tunca, by the respondent Jacqueline,,6888,4470
2525, the expert Myjer, the expert Carla,,44009,5031
2526, by the applicant Wing, by the applicant Neil,,13405,15929
2527, by the applicant's representative Göç, by the applicant's representative Mallory,,16175,652
2528, a court designated by Fitzgerald, a court designated by Joseph,,28397,7212
2529, a court designated by Kley, a court designated by Renee,,1636,1453
2530, by the applicant's representative Police, by the applicant's representative Richard,,4287,6219
2531, by the applicant's representative Johangir, by the applicant's representative Kaitlyn,,343,6213
2532, the expert Riepan, the expert Alyssa,,6839,64
2533, a court designated by Kilinç, a court designated by Yvonne,,16175,710
2534, the expert Carina, the expert Sherry,,1437,563
2535, case and advocate Bennathan, case and advocate Kylie,,6696,494
2536, was represented by Skundberg, was represented by Yolanda,,3900,5282
2537, was represented by Julio, was represented by Jennifer,,48273,16348
2538, a court designated by Woodhead, a court designated by Nichole,,2256,2305
2539, the expert Daniel, the expert Helen,,7806,22695
2540, was represented by Kopp, was represented by Sherri,,10365,380
2541, case and advocate Thaler, case and advocate Brandy,,36213,10757
2542, was represented by Colonel, was represented by David,,21636,3271
2543, by the applicant Bingham, by the applicant Sherry,,2763,563
2544, by the applicant Ferman, by the applicant Yvette,,2224,33573
2545, the expert Kopf, the expert Stacey,,69,25415
2546, the expert Vladimir, the expert Peter,,14840,5613
2547, the expert Gaukur, the expert Katelyn,,333,77
2548, was represented by Bayam, was represented by Monique,,321,2350
2549, by the applicant Rukiye, by the applicant Adriana,,5948,2271
2550, by the applicant's representative Officer, by the applicant's representative Jesse,,10391,18033
2551, the expert Wallman, the expert Jacqueline,,805,4470
2552, was represented by Sola, was represented by Jody,,64,1118
2553, case and advocate Jacques, case and advocate Diana,,35437,25752
2554, a court designated by Branch, a court designated by James,,20551,3700
2555, by the applicant Ursula, by the applicant Erika,,4712,28716
2556, by the respondent Malone, by the respondent Craig,,40735,13854
2557, by the applicant's representative Viera, by the applicant's representative Jillian,,41976,666
2558, by the applicant Lokman, by the applicant Rhonda,,805,13533
2559, a court designated by Doyle, a court designated by John,,31233,1757
2560, by the applicant's representative family, by the applicant's representative Jessica,,1641,17352
2561, was represented by El, was represented by Cody,,2574,27035
2562, the expert Ingrid, the expert Sherri,,25928,380
2563, a court designated by Dauban, a court designated by Alyssa,,272,64
2564, a court designated by Davis, a court designated by Lee,,7802,5741
2565, the expert Sürgit, the expert Rachael,,18300,3010
2566, the expert Pardus, the expert Jocelyn,,385,6213
2567, a court designated by Innovation, a court designated by Amanda,,27724,23040
2568, was represented by Jobbins, was represented by Abigail,,1040,603
2569, by the applicant's representative Dag, by the applicant's representative Robert,,32167,5199
2570, by the applicant Patrick, by the applicant Philip,,9925,14576
2571, by the applicant's representative Kelly, by the applicant's representative Timothy,,9077,22283
2572, was represented by Hasip, was represented by Lacey,,541,25415
2573, the expert Aksu, the expert Abigail,,84,603
2574, by the respondent Morten, by the respondent Caitlin,,268,2815
2575, the expert Skwarek, the expert Kaitlin,,74,2815
2576, was represented by Aktar, was represented by Rhonda,,18870,13533
2577, case and advocate Pope, case and advocate Carol,,13258,5074
2578, case and advocate Kattner, case and advocate Rachael,,1008,3010
2579, case and advocate Olaf, case and advocate Melinda,,1878,22261
2580, by the respondent Hock, by the respondent Debra,,735,430
2581, was represented by Bazeley, was represented by Alyssa,,1636,64
2582, by the applicant Garcia, by the applicant Larry,,18555,13633
2583, was represented by Sramek, was represented by Adrienne,,74,710
2584, was represented by James, was represented by Ronald,,3700,14430
2585, case and advocate Karatay, case and advocate Kaitlyn,,323,6213
2586, by the respondent Cornhill, by the respondent Melinda,,12639,22261
2587, by the respondent Lenin, by the respondent Philip,,22899,14576
2588, by the applicant Abdo, by the applicant Brittney,,4598,1681
2589, by the respondent Samar, by the respondent Dustin,,34077,37616
2590, by the applicant's representative Mathew, by the applicant's representative Jonathon,,6391,12938
2591, was represented by Marcin, was represented by Kayla,,259,5031
2592, was represented by Hincker, was represented by Gabrielle,,15280,293
2593, by the respondent Farinha, by the respondent Gabriella,,3099,12627
2594, by the applicant's representative Ernst, by the applicant's representative Anthony,,38129,9953
2595, by the applicant Heinz, by the applicant Kristi,,89,72
2596, by the applicant Evren, by the applicant Tonya,,918,64
2597, by the applicant Coroner, by the applicant Jeffery,,14491,1924
2598, by the applicant's representative Sanchez, by the applicant's representative James,,21909,3700
2599, a court designated by Celal, a court designated by Erika,,282,28716
2600, the expert Kehoe, the expert Erika,,38979,28716
2601, by the applicant's representative Canan, by the applicant's representative Tami,,272,6277
2602, by the applicant Volikas, by the applicant Alyssa,,292,64
2603, case and advocate Grayson, case and advocate Christopher,,42657,12803
2604, by the applicant's representative Özcan, by the applicant's representative Mikayla,,5171,5031
2605, case and advocate Apo, case and advocate Kristina,,78,1437
2606, a court designated by Hoş, a court designated by Debra,,46481,430
2607, was represented by foreperson, was represented by Toni,,6259,14651
2608, a court designated by Romaniuk, a court designated by Abigail,,2724,603
2609, by the applicant Russell, by the applicant Michael,,11563,3899
2610, by the applicant's representative Dopico, by the applicant's representative Phyllis,,3713,271
2611, was represented by Saruhan, was represented by Stacie,,272,494
2612, by the applicant's representative Omoregie, by the applicant's representative Kaitlyn,,22699,6213
2613, a court designated by Laskey, a court designated by Zachary,,2539,560
2614, case and advocate William, case and advocate Dylan,,3977,21371
2615, the expert Carola, the expert Vicki,,64,72
2616, by the applicant Warsicka, by the applicant Melinda,,29873,22261
2617, case and advocate Scannell, case and advocate Adriana,,695,2271
2618, case and advocate Kennedy, case and advocate Joyce,,10401,25936
2619, by the respondent Nicolas, by the respondent Tammy,,29737,50070
2620, by the applicant Gérard, by the applicant Abigail,,446,603
2621, the expert Jasper, the expert Elizabeth,,42992,10674
2622, a court designated by Balaban, a court designated by Yvette,,45094,33573
2623, by the applicant's representative Anne, by the applicant's representative Regina,,15397,38739
2624, by the respondent Bösch, by the respondent Stacie,,20601,494
2625, a court designated by Mork, a court designated by Krista,,967,64
2626, a court designated by McCollum, a court designated by Darryl,,388,75
2627, by the respondent Sezer, by the respondent Jasmine,,9107,3810
2628, the expert Caflisch, the expert Adrienne,,25308,710
2629, by the applicant Nas, by the applicant Jake,,22767,14757
2630, by the applicant's representative Bingley, by the applicant's representative Traci,,1636,32009
2631, by the respondent Witt, by the respondent Shannon,,38005,28108
2632, by the applicant Rada, by the applicant Bridget,,4763,17484
2633, a court designated by Ringvold, a court designated by Jocelyn,,727,6213
2634, by the applicant Werner, by the applicant Natalie,,48642,35571
2635, the expert Ramsauer, the expert Kayla,,16261,5031
2636, case and advocate Bernhard, case and advocate Lorraine,,10424,23440
2637, was represented by Daş, was represented by Mallory,,46481,652
2638, was represented by Sidney, was represented by Andrew,,35727,6858
2639, a court designated by Akkaya, a court designated by Eduardo,,35372,13109
2640, by the respondent Kalaç, by the respondent Aimee,,16175,68
2641, a court designated by Bundesminister, a court designated by Darryl,,1694,75
2642, a court designated by Worrall, a court designated by Rebekah,,439,993
2643, case and advocate Nyberg, case and advocate Kristopher,,3900,8803
2644, the expert Tony, the expert Debbie,,8832,31311
2645, was represented by Şah, was represented by Kaitlyn,,993,6213
2646, a court designated by Hauser, a court designated by Tonya,,7220,64
2647, a court designated by Elorza, a court designated by Aimee,,4496,68
2648, by the applicant's representative Collon, by the applicant's representative Melinda,,261,22261
2649, by the applicant's representative Hagen, by the applicant's representative Deanna,,11286,7697
2650, the expert Cavit, the expert Kendra,,270,430
2651, the expert Kronfeldner, the expert Darlene,,1008,1734
2652, case and advocate Bigot, case and advocate Krystal,,313,7757
2653, the expert Abdi, the expert Jeffery,,10989,1924
2654, the expert Luan, the expert Brandy,,272,10757
2655, by the applicant Hassan, by the applicant Melissa,,24485,24164
2656, by the applicant Vandenberghe, by the applicant Gabriela,,258,10304
2657, was represented by Bettina, was represented by Rhonda,,1437,13533
2658, a court designated by Quang, a court designated by Ashlee,,648,7197
2659, the expert Middleton, the expert Kelli,,1122,23225
2660, case and advocate Shah, case and advocate Shaun,,18381,35188
2661, by the respondent Price, by the respondent Stephanie,,7886,26085
2662, the expert MP, the expert Timothy,,4904,22283
2663, by the respondent Jaeger, by the respondent Krystal,,1362,7757
2664, by the respondent Kendal, by the respondent Kristina,,282,1437
2665, the expert Tibet, the expert Kristen,,18910,44467
2666, was represented by Turnberg, was represented by Kelsey,,3900,4397
2667, the expert Hasdemir, the expert Katelyn,,343,77
2668, by the applicant's representative Jowitt, by the applicant's representative Katelyn,,715,77
2669, by the respondent Morenilla, by the respondent Yolanda,,5049,5282
2670, by the applicant's representative Lynch, by the applicant's representative Judy,,16093,26395
2671, the expert Aylen, the expert Tammie,,268,494
2672, by the applicant Keser, by the applicant Brandy,,263,10757
2673, by the applicant's representative Geus, by the applicant's representative Cristian,,385,666
2674, was represented by Ignacio, was represented by Carla,,48711,5031
2675, was represented by VL, was represented by Jodi,,43,23130
2676, by the respondent Jabari, by the respondent Kristopher,,2743,8803
2677, case and advocate Gullitz, case and advocate Stacie,,4224,494
2678, by the respondent Tüten, by the respondent Alejandra,,1452,15918
2679, case and advocate Fırat, case and advocate Gwendolyn,,10366,34742
2680, a court designated by Terence, a court designated by Kristina,,1945,1437
2681, by the applicant's representative Sol, by the applicant's representative Danny,,4294,15105
2682, by the respondent Strobel, by the respondent Brianna,,6667,7697
2683, case and advocate Cheng, case and advocate Susan,,27692,14919
2684, the expert Dyson, the expert Krystal,,19699,7757
2685, by the applicant's representative Huber, by the applicant's representative Kristina,,527,1437
2686, the expert Koçak, the expert Makayla,,461,5031
2687, the expert Serpil, the expert Abigail,,346,603
2688, by the applicant's representative Favre, by the applicant's representative Bianca,,260,6888
2689, by the applicant's representative Buchholz, by the applicant's representative Jocelyn,,89,6213
2690, case and advocate Hellwig, case and advocate Erika,,28033,28716
2691, by the respondent Jon, by the respondent Kelly,,5966,9077
2692, the expert Gully, the expert Sherri,,2132,380
2693, by the applicant's representative Ruiz, by the applicant's representative Tasha,,528,14715
2694, was represented by Farida, was represented by Debra,,3755,430
2695, by the applicant BLOM, by the applicant Cristina,,2662,1437
2696, was represented by Lustig, was represented by Debra,,328,430
2697, by the respondent Wittling, by the respondent Jasmine,,1359,3810
2698, by the respondent Zengin, by the respondent Reginald,,259,67
2699, was represented by Regional, was represented by Kenneth,,15994,23632
2700, was represented by Imad, was represented by Jasmine,,324,3810
2701, case and advocate Costa, case and advocate Heather,,18133,24253
2702, by the applicant's representative Megarry, by the applicant's representative Shawna,,6532,64
2703, by the applicant Jardin, by the applicant Aimee,,259,68
2704, by the applicant Gilabert, by the applicant Abigail,,861,603
2705, by the applicant's representative Ganshof, by the applicant's representative Abigail,,39891,603
2706, by the respondent Dursun, by the respondent Kaitlin,,403,2815
2707, was represented by Otty, was represented by Kayla,,774,5031
2708, was represented by Neville, was represented by Shelby,,35840,35053
2709, by the respondent Bédat, by the respondent Cheyenne,,19608,29727
2710, by the applicant Waldock, by the applicant Kelli,,735,23225
2711, was represented by Nezir, was represented by Katelyn,,343,77
2712, was represented by Jonathan, was represented by Omar,,11232,24980
2713, by the respondent Göktan, by the respondent Reginald,,272,67
2714, by the applicant's representative Tell, by the applicant's representative Jose,,14026,5264
2715, a court designated by Ünler, a court designated by Reginald,,1754,67
2716, the expert Napier, the expert Tamara,,959,3301
2717, by the applicant Soldier, by the applicant Ronald,,20104,14430
2718, by the applicant Bagir, by the applicant Charlene,,343,1734
2719, by the applicant Eliane, by the applicant Sherry,,46470,563
2720, case and advocate Hilal, case and advocate Zachary,,282,560
2721, by the applicant Tomlinson, by the applicant Katelyn,,7899,77
2722, the expert CEN, the expert Briana,,1677,2271
2723, a court designated by Agata, a court designated by Brianna,,1045,7697
2724, was represented by Albert, was represented by Anna,,9966,11735
2725, by the respondent Chernyshov, by the respondent Kaitlin,,28026,2815
2726, was represented by Rice, was represented by Tina,,13823,35903
2727, by the applicant Salome, by the applicant Annette,,462,48115
2728, the expert Kaniewski, the expert Kaitlyn,,20545,6213
2729, by the respondent CHN, by the respondent Bethany,,45,1092
2730, by the applicant Zielona, by the applicant Darryl,,4450,75
2731, a court designated by Ereren, a court designated by Phyllis,,918,271
2732, a court designated by Vehbi, a court designated by Annette,,8482,48115
2733, by the applicant Messmer, by the applicant Kristin,,647,259
2734, a court designated by Karabaş, a court designated by Mckenzie,,46481,26389
2735, was represented by Krempa, was represented by Katelyn,,8957,77
2736, was represented by Sarrail, was represented by Zachary,,30224,560
2737, by the respondent Caen, by the respondent Bethany,,268,1092
2738, the expert Danış, the expert Yolanda,,46481,5282
2739, by the applicant's representative Cabo, by the applicant's representative Krystal,,78,7757
2740, by the applicant Shayan, by the applicant Marisa,,22931,9160
2741, was represented by Sverre, was represented by Katelyn,,260,77
2742, by the respondent Loucaides, by the respondent Jocelyn,,1460,6213
2743, a court designated by Curt, a court designated by John,,19569,1757
2744, case and advocate Selçuk, case and advocate Reginald,,2724,67
2745, by the respondent Kar, by the respondent Lisa,,9375,15378
2746, the expert Zubeyde, the expert Darlene,,2934,1734
2747, by the respondent Kaspar, by the respondent Carla,,1845,5031
2748, a court designated by Barnham, a court designated by Colleen,,2763,20042
2749, by the applicant Dulaş, by the applicant Yolanda,,46481,5282
2750, by the respondent Sladjan, by the respondent Makayla,,13881,5031
2751, by the applicant Alfons, by the applicant Joann,,684,1236
